Gene_name	Gene_ID	Transcript_ID	RefSeq_ID	Strand	Chromosome	Exon_region_start	Exon_region_end	Exon_rank_in_transcript
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29559718	29559899	26
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29560020	29560231	27
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29562629	29562790	28
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29562936	29563039	29
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29576002	29576137	30
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29579956	29580018	31
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29585362	29585520	32
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29586050	29586147	33
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29587387	29587533	34
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29588729	29588875	35
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29592247	29592357	36
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29652838	29653270	37
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29654517	29654857	38
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29657314	29657516	39
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29661856	29662049	40
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29663351	29663491	41
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29663653	29663932	42
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29664386	29664600	43
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29664837	29664898	44
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29665043	29665157	45
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29665722	29665823	46
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29667523	29667663	47
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29670027	29670153	48
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29676138	29676269	49
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29677201	29677336	50
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29679275	29679432	51
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29683478	29683600	52
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29683978	29684108	53
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29684287	29684387	54
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29685498	29685640	55
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29685987	29686033	56
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29687505	29687721	57
NF1	ENSG00000196712	ENST00000358273	NM_001042492	1	chr17	29701031	29704695	58
CDK4	ENSG00000135446	ENST00000257904	NM_000075	-1	chr12	58145958	58146304	1
CDK4	ENSG00000135446	ENST00000257904	NM_000075	-1	chr12	58145283	58145519	2
CDK4	ENSG00000135446	ENST00000257904	NM_000075	-1	chr12	58144990	58145125	3
CDK4	ENSG00000135446	ENST00000257904	NM_000075	-1	chr12	58144706	58144873	4
CDK4	ENSG00000135446	ENST00000257904	NM_000075	-1	chr12	58144439	58144548	5
CDK4	ENSG00000135446	ENST00000257904	NM_000075	-1	chr12	58143237	58143287	6
CDK4	ENSG00000135446	ENST00000257904	NM_000075	-1	chr12	58142965	58143100	7
CDK4	ENSG00000135446	ENST00000257904	NM_000075	-1	chr12	58141510	58142400	8
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50776673	50776752	2
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50783487	50784113	4
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50785515	50785817	5
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50788230	50788335	6
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50810090	50810188	8
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50811736	50811852	9
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50813576	50813955	10
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50815157	50815322	11
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50816236	50816377	12
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50818240	50818362	13
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50820766	50820857	14
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50821697	50821763	15
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50825469	50825601	16
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50826508	50826616	17
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50827457	50827575	18
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50828123	50828339	19
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50778641	50778777	3
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50775985	50776035	1
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50809077	50809085	7
CYLD	ENSG00000083799	ENST00000311559	NM_015247	1	chr16	50830235	50832528	20
FH	ENSG00000091483	ENST00000366560	NM_000143	-1	chr1	241682891	241683061	1
FH	ENSG00000091483	ENST00000366560	NM_000143	-1	chr1	241680482	241680616	2
FH	ENSG00000091483	ENST00000366560	NM_000143	-1	chr1	241676903	241677013	3
FH	ENSG00000091483	ENST00000366560	NM_000143	-1	chr1	241675267	241675443	4
FH	ENSG00000091483	ENST00000366560	NM_000143	-1	chr1	241671903	241672085	5
FH	ENSG00000091483	ENST00000366560	NM_000143	-1	chr1	241669303	241669468	6
FH	ENSG00000091483	ENST00000366560	NM_000143	-1	chr1	241667342	241667545	7
FH	ENSG00000091483	ENST00000366560	NM_000143	-1	chr1	241665743	241665870	8
FH	ENSG00000091483	ENST00000366560	NM_000143	-1	chr1	241663737	241663890	9
FH	ENSG00000091483	ENST00000366560	NM_000143	-1	chr1	241660903	241661270	10
STK11	ENSG00000118046	ENST00000326873	NM_000455	1	chr19	1205740	1207202	1
STK11	ENSG00000118046	ENST00000326873	NM_000455	1	chr19	1218416	1218499	2
STK11	ENSG00000118046	ENST00000326873	NM_000455	1	chr19	1219323	1219412	3
STK11	ENSG00000118046	ENST00000326873	NM_000455	1	chr19	1220372	1220504	4
STK11	ENSG00000118046	ENST00000326873	NM_000455	1	chr19	1220580	1220716	5
STK11	ENSG00000118046	ENST00000326873	NM_000455	1	chr19	1221212	1221339	6
STK11	ENSG00000118046	ENST00000326873	NM_000455	1	chr19	1221948	1222005	7
STK11	ENSG00000118046	ENST00000326873	NM_000455	1	chr19	1222984	1223171	8
STK11	ENSG00000118046	ENST00000326873	NM_000455	1	chr19	1226453	1226662	9
STK11	ENSG00000118046	ENST00000326873	NM_000455	1	chr19	1227592	1228428	10
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176618885	176619020	3
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176631121	176631293	4
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176560926	176560953	1
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176562088	176563031	2
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176636637	176639196	5
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176662822	176662946	6
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176665238	176665508	7
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176666757	176666866	8
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176671196	176671271	9
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176673679	176673797	10
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176675182	176675325	11
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176678731	176678854	12
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176683952	176684152	13
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176686990	176687169	14
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176694563	176694719	15
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176696603	176696808	16
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176700673	176700785	17
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176707566	176707835	18
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176709466	176709582	19
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176710788	176710929	20
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176715820	176715926	21
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176718955	176719159	22
NSD1	ENSG00000165671	ENST00000439151	NM_022455	1	chr5	176720833	176727216	23
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14014014	14014229	1
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14015888	14016068	2
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14020418	14020613	3
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14021885	14022092	4
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14024567	14024747	5
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14026014	14026142	6
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14028049	14028159	7
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14029003	14029600	8
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14031623	14031715	9
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14038580	14038692	10
ERCC4	ENSG00000175595	ENST00000311895	NM_005236	1	chr16	14041471	14046202	11
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44117099	44117402	1
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44129233	44129798	2
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44130744	44130833	3
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44135735	44135851	4
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44146339	44146534	5
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44148366	44148505	6
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44151595	44151688	7
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44193161	44193292	8
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44219379	44219568	9
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44228343	44228509	10
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44253903	44254046	11
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44255665	44255793	12
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44257843	44257925	13
EXT2	ENSG00000151348	ENST00000533608	NM_207122	1	chr11	44265699	44266482	14
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	98079808	98079984	1
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	98011409	98011651	2
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	98009714	98009798	3
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	98002931	98003025	4
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97934319	97934429	5
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97933361	97933425	6
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97912205	97912369	7
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97897628	97897784	8
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97888811	97888863	9
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97887368	97887467	10
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97879597	97879672	11
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97876911	97876992	12
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97873745	97873919	13
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97869348	97869551	14
FANCC	ENSG00000158169	ENST00000289081	NM_000136	-1	chr9	97861336	97864132	15
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98270443	98270943	1
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98268689	98268881	2
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98247967	98248156	3
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98244416	98244485	4
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98244231	98244322	5
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98242672	98242870	6
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98242251	98242372	7
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98241282	98241429	8
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98240337	98240468	9
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98239829	98239984	10
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98239041	98239139	11
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98238316	98238441	12
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98232095	98232213	13
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98231033	98231435	14
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98229398	98229707	15
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98224138	98224280	16
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98221882	98222065	17
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98220295	98220575	18
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98218558	98218695	19
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98215760	98215902	20
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98212123	98212222	21
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98211351	98211605	22
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98209193	98209733	23
PTCH1	ENSG00000185920	ENST00000331920	NM_000264	-1	chr9	98205262	98208673	24
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55524085	55524248	1
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55561678	55561947	2
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55564450	55564731	3
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55565796	55565932	4
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55569890	55570058	5
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55573264	55573453	6
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55575590	55575705	7
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55589750	55589864	8
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55593384	55593490	10
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55593582	55593708	11
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55593989	55594093	12
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55594177	55594287	13
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55595501	55595651	14
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55597494	55597585	15
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55598037	55598164	16
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55599236	55599358	17
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55602664	55602775	18
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55602887	55602986	19
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55603341	55603446	20
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55592023	55592216	9
KIT	ENSG00000157404	ENST00000288135	NM_001093772	1	chr4	55604595	55606881	21
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59940645	59940882	1
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59938808	59938930	2
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59937157	59937268	3
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59934419	59934592	4
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59926490	59926617	5
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59924462	59924581	6
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59885828	59886118	7
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59878614	59878835	8
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59876461	59876660	9
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59870958	59871090	10
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59861631	59861785	11
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59858201	59858366	12
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59857622	59857762	13
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59853762	59853923	14
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59821793	59821952	15
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59820374	59820495	16
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59793312	59793424	17
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59770791	59770873	18
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59763197	59763526	19
BRIP1	ENSG00000136492	ENST00000259008	NM_032043	-1	chr17	59758627	59761501	20
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	119122324	119124092	1
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	118849347	118849440	2
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	118847683	118847790	3
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	118842469	118842588	4
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	118834704	118834836	5
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	118831915	118832033	6
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	118830674	118830769	7
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	118825111	118825200	8
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	118819456	118819616	9
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	118816961	118817132	10
EXT1	ENSG00000182197	ENST00000378204	NM_000127	-1	chr8	118806729	118812136	11
XPA	ENSG00000136936	ENST00000375128	NM_000380	-1	chr9	100455931	100456041	2
XPA	ENSG00000136936	ENST00000375128	NM_000380	-1	chr9	100451816	100451921	3
XPA	ENSG00000136936	ENST00000375128	NM_000380	-1	chr9	100449378	100449543	4
XPA	ENSG00000136936	ENST00000375128	NM_000380	-1	chr9	100447205	100447322	5
XPA	ENSG00000136936	ENST00000375128	NM_000380	-1	chr9	100459403	100459639	1
XPA	ENSG00000136936	ENST00000375128	NM_000380	-1	chr9	100437191	100437869	6
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30891317	30891489	1
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30915888	30916059	2
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30916669	30916781	3
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30921805	30921950	4
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30922431	30922579	5
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30924549	30924698	6
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30925774	30925843	7
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30933689	30933803	8
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30938383	30938812	9
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30941215	30941295	10
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30942682	30942762	11
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30945292	30945436	12
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30946406	30946481	13
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30947981	30948048	14
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30948350	30948458	15
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30949346	30949414	16
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30954284	30954366	17
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30958365	30958471	18
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30969131	30969315	19
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30973870	30974044	20
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30977759	30977940	21
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30982038	30982139	22
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30982424	30982516	23
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30989881	30990022	24
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30998946	30999116	25
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	30999197	30999291	26
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	31000142	31000217	27
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	31001066	31001139	28
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	31004569	31004644	29
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	31004880	31004992	30
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	31007857	31007971	31
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	31012140	31012271	32
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	31014884	31015046	33
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	31024538	31024746	34
WRN	ENSG00000165392	ENST00000298139	NM_000553	1	chr8	31030511	31031285	35
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41277288	41277387	1
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41276034	41276132	2
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41267743	41267796	3
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41258473	41258550	4
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41256885	41256973	5
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41256139	41256278	6
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41251792	41251897	7
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41249261	41249306	8
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41247863	41247939	9
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41243452	41246877	10
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41242961	41243049	11
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41234421	41234592	12
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41228505	41228631	13
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41226348	41226538	14
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41222945	41223255	15
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41219625	41219712	16
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41215891	41215968	17
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41215350	41215390	18
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41209069	41209152	19
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41203080	41203134	20
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41201138	41201211	21
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41199660	41199720	22
BRCA1	ENSG00000012048	ENST00000357654	NM_007294	-1	chr17	41196312	41197819	23
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55209979	55210130	2
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55210998	55211181	3
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55218987	55219055	5
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55220239	55220357	6
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55221704	55221845	7
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55223523	55223639	8
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55224226	55224352	9
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55224452	55224525	10
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55225356	55225446	11
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55227832	55228031	12
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55229192	55229324	13
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55231426	55231516	14
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55232973	55233130	15
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55238868	55238906	16
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55240676	55240817	17
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55241614	55241736	18
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55242415	55242513	19
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55248986	55249171	20
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55259412	55259567	21
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55260459	55260534	22
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55266410	55266556	23
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55268009	55268106	24
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55268881	55269048	25
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55269428	55269475	26
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55214299	55214433	4
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55086794	55087058	1
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55270210	55270318	27
EGFR	ENSG00000146648	ENST00000275493	NM_005228	1	chr7	55272949	55279321	28
DDB2	ENSG00000134574	ENST00000256996	NM_000107	1	chr11	47236493	47236814	1
