Gene_name	Gene_ID	Transcript_ID	RefSeq_ID	Strand	Chromosome	Exon_region_start	Exon_region_end	Exon_rank_in_transcript
MYH11	ENSG00000133392	ENST00000396324	NM_001040114	-1	chr16	15810997	15811205	39
MYH11	ENSG00000133392	ENST00000396324	NM_001040114	-1	chr16	15809021	15809129	40
MYH11	ENSG00000133392	ENST00000396324	NM_001040114	-1	chr16	15808766	15808938	41
MYH11	ENSG00000133392	ENST00000396324	NM_001040114	-1	chr16	15797029	15797980	42
SHOC2	ENSG00000108061	ENST00000369452	NM_007373	1	chr10	112679305	112679415	1
SHOC2	ENSG00000108061	ENST00000369452	NM_007373	1	chr10	112723883	112724819	2
SHOC2	ENSG00000108061	ENST00000369452	NM_007373	1	chr10	112745386	112745523	3
SHOC2	ENSG00000108061	ENST00000369452	NM_007373	1	chr10	112760173	112760303	4
SHOC2	ENSG00000108061	ENST00000369452	NM_007373	1	chr10	112764364	112764552	5
SHOC2	ENSG00000108061	ENST00000369452	NM_007373	1	chr10	112767289	112767411	6
SHOC2	ENSG00000108061	ENST00000369452	NM_007373	1	chr10	112769006	112769143	7
SHOC2	ENSG00000108061	ENST00000369452	NM_007373	1	chr10	112769471	112769588	8
SHOC2	ENSG00000108061	ENST00000369452	NM_007373	1	chr10	112771368	112773425	9
TGFBR1	ENSG00000106799	ENST00000374994	NM_004612	1	chr9	101867371	101867584	1
TGFBR1	ENSG00000106799	ENST00000374994	NM_004612	1	chr9	101891137	101891382	2
TGFBR1	ENSG00000106799	ENST00000374994	NM_004612	1	chr9	101894791	101895021	3
TGFBR1	ENSG00000106799	ENST00000374994	NM_004612	1	chr9	101900141	101900371	4
TGFBR1	ENSG00000106799	ENST00000374994	NM_004612	1	chr9	101904818	101904985	5
TGFBR1	ENSG00000106799	ENST00000374994	NM_004612	1	chr9	101907014	101907170	6
TGFBR1	ENSG00000106799	ENST00000374994	NM_004612	1	chr9	101908767	101908891	7
TGFBR1	ENSG00000106799	ENST00000374994	NM_004612	1	chr9	101909936	101910066	8
TGFBR1	ENSG00000106799	ENST00000374994	NM_004612	1	chr9	101911462	101916474	9
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38924339	38924514	1
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38931385	38931504	2
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38932989	38933093	3
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38934198	38934272	4
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38934358	38934436	5
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38934789	38934901	6
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38935224	38935317	7
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38937112	38937205	8
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38937334	38937408	9
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38938995	38939151	10
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38939289	38939453	11
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38942404	38942525	12
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38943459	38943654	13
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38945875	38946010	14
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38946091	38946186	15
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38946273	38946391	16
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38948137	38948270	17
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38948691	38948932	18
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38949786	38949978	19
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38951015	38951231	20
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38954063	38954167	21
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38954387	38954490	22
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38955279	38955362	23
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38956731	38957038	24
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38958250	38958452	25
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38959606	38959780	26
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38959945	38960153	27
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38964017	38964411	28
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38965958	38966090	29
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38968350	38968510	30
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38969075	38969240	31
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38973667	38973753	32
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38973930	38974156	33
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38976230	38976842	34
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38979817	38980083	35
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38980716	38980916	36
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38981261	38981372	37
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38983130	38983276	38
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38984992	38985265	39
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38986855	38986969	40
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38987049	38987181	41
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38987500	38987594	42
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38989748	38989883	43
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38990275	38990461	44
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38990548	38990656	45
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38991246	38991366	46
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38991461	38991630	47
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38993147	38993367	48
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38993520	38993610	49
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38994860	38995000	50
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38995388	38995551	51
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38995643	38995721	52
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38995949	38996038	53
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38996446	38996586	54
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38996943	38997017	55
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38997111	38997186	56
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38997469	38997592	57
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	38998352	38998467	58
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39001138	39001205	59
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39001300	39001421	60
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39002201	39002250	61
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39002712	39002772	62
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39002885	39003123	63
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39005666	39005747	64
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39006727	39006857	65
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39007999	39008331	66
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39009854	39010094	67
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39013668	39013755	68
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39013857	39013949	69
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39015972	39016142	70
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39017633	39017692	71
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39018287	39018424	72
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39018946	39019058	73
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39019239	39019335	74
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39019591	39019697	75
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39023130	39023181	76
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39023311	39023376	77
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39025360	39025459	78
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39025781	39025860	79
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39025956	39026032	80
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39026637	39026710	81
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39027390	39027407	82
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39028520	39028600	83
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39033987	39034075	84
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39034172	39034300	85
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39034411	39034515	86
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39037085	39037166	87
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39038873	39039060	88
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39051753	39052094	89
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39055599	39056411	90
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39057551	39057627	91
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39058413	39058557	92
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39061247	39061333	93
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39062659	39062910	94
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39063817	39063947	95
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39066559	39066601	96
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39068558	39068688	97
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39068784	39068844	98
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39070622	39070768	99
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39071010	39071144	100
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39075583	39075739	101
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39076578	39076642	102
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39076731	39076831	103
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39077165	39077216	104
RYR1	ENSG00000196218	ENST00000355481	NM_001042723	1	chr19	39077965	39078204	105
MURC	ENSG00000170681	ENST00000307584	NM_001018116	1	chr9	103340361	103340833	1
MURC	ENSG00000170681	ENST00000307584	NM_001018116	1	chr9	103348047	103350188	2
NPPA	ENSG00000175206	ENST00000376480	NM_006172	-1	chr1	11907619	11907840	1
NPPA	ENSG00000175206	ENST00000376480	NM_006172	-1	chr1	11907170	11907496	2
NPPA	ENSG00000175206	ENST00000376480	NM_006172	-1	chr1	11905766	11906071	3
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129204342	129204502	1
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129371063	129371233	2
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129380929	129381041	3
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129419318	129419560	4
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129465046	129465225	5
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129468104	129468193	6
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129470124	129470241	7
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129475650	129475828	8
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129486721	129486820	9
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129498851	129499011	10
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129511350	129511490	11
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129513825	129513998	12
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129571257	129571358	13
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129573229	129573440	14
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129581856	129581967	15
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129588251	129588364	16
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129591769	129591896	17
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129601206	129601292	18
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129608992	129609203	19
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129612759	129612865	20
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129618830	129619010	21
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129621881	129622017	22
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129634006	129634242	23
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129635800	129635943	24
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129636621	129636800	25
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129636907	129637095	26
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129637183	129637316	27
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129641683	129641800	28
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129649423	129649557	29
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129663488	129663612	30
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129670443	129670529	31
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129674309	129674502	32
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129687364	129687506	33
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129691037	129691135	34
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129704267	129704378	35
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129712636	129712798	36
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129714190	129714400	37
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129722369	129722485	38
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129723469	129723632	39
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129724966	129725104	40
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129748897	129748999	41
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129759791	129759907	42
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129761961	129762143	43
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129764208	129764213	44
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129766812	129766966	45
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129774133	129774276	46
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129775300	129775433	47
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129777480	129777639	48
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129781345	129781469	49
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129785435	129785597	50
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129786290	129786434	51
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129794359	129794497	52
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129796535	129796546	53
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129799838	129799958	54
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129802408	129802584	55
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129807619	129807767	56
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129813046	129813222	57
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129813460	129813628	58
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129823804	129823916	59
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129824236	129824425	60
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129826345	129826500	61
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129828634	129828787	62
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129833508	129833638	63
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129835518	129835740	64
LAMA2	ENSG00000196569	ENST00000421865	NM_000426	1	chr6	129837335	129837714	65
FKTN	ENSG00000106692	ENST00000223528	NM_006731	1	chr9	108320411	108320446	1
FKTN	ENSG00000106692	ENST00000223528	NM_006731	1	chr9	108337226	108337418	2
FKTN	ENSG00000106692	ENST00000223528	NM_006731	1	chr9	108358879	108358938	3
FKTN	ENSG00000106692	ENST00000223528	NM_006731	1	chr9	108363426	108363629	4
FKTN	ENSG00000106692	ENST00000223528	NM_006731	1	chr9	108366496	108366773	5
FKTN	ENSG00000106692	ENST00000223528	NM_006731	1	chr9	108370100	108370232	6
FKTN	ENSG00000106692	ENST00000223528	NM_006731	1	chr9	108377559	108377688	7
FKTN	ENSG00000106692	ENST00000223528	NM_006731	1	chr9	108380240	108380373	8
FKTN	ENSG00000106692	ENST00000223528	NM_006731	1	chr9	108382215	108382342	9
FKTN	ENSG00000106692	ENST00000223528	NM_006731	1	chr9	108397332	108403399	10
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47374174	47374253	1
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47372790	47373056	2
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47372053	47372166	3
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47371565	47371663	4
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47371325	47371473	5
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47369975	47370092	6
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47369408	47369456	7
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47369202	47369231	8
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47368977	47369030	9
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47368578	47368580	10
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47368178	47368195	11
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47367758	47367921	12
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47365043	47365175	13
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47364811	47364813	14
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47364572	47364696	15
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47364381	47364486	16
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47364129	47364295	17
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47363542	47363707	18
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47362689	47362795	19
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47362554	47362583	20
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47361202	47361341	21
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47360875	47360955	22
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47360071	47360230	23
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47359241	47359345	24
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47358942	47359130	25
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47357428	47357562	26
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47356593	47356760	27
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47355473	47355561	28
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47355108	47355303	29
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47354745	47354884	30
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47354365	47354524	31
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47354117	47354253	32
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47353623	47353809	33
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47353396	47353432	34
MYBPC3	ENSG00000134571	ENST00000545968	NM_000256	-1	chr11	47352957	47353267	35
KCNJ5	ENSG00000120457	ENST00000529694	NM_000890	1	chr11	128761251	128761616	1
KCNJ5	ENSG00000120457	ENST00000529694	NM_000890	1	chr11	128781159	128782105	2
KCNJ5	ENSG00000120457	ENST00000529694	NM_000890	1	chr11	128786304	128790930	3
KCNA5	ENSG00000130037	ENST00000252321	NM_002234	1	chr12	5153085	5155949	1
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156100408	156100564	2
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156104194	156104319	3
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156104596	156104766	4
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156104978	156105103	5
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156105692	156105912	6
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156106005	156106227	7
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156106712	156106819	8
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156106904	156107023	9
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156084498	156085065	1
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156107445	156107534	10
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156108279	156108548	11
LMNA	ENSG00000160789	ENST00000368300	NM_170707	1	chr1	156108871	156109880	12
KCNJ8	ENSG00000121361	ENST00000240662	NM_004982	-1	chr12	21927480	21927755	1
KCNJ8	ENSG00000121361	ENST00000240662	NM_004982	-1	chr12	21926177	21926620	2
KCNJ8	ENSG00000121361	ENST00000240662	NM_004982	-1	chr12	21917889	21919557	3
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22089467	22089608	1
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22086716	22086857	2
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22078876	22078997	3
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22069871	22070037	4
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22068602	22068844	5
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22065806	22066000	6
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22063760	22063912	7
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22063091	22063246	8
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22061011	22061145	9
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22059060	22059222	10
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22048209	22048249	11
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22046966	22047108	12
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22040760	22040868	13
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22035700	22035807	14
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22028588	22028660	15
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22025559	22025664	16
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22017373	22017411	17
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22015887	22015988	18
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22013905	22013989	19
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22012520	22012600	20
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22005302	22005439	21
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22005031	22005156	22
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	22001084	22001180	23
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21998537	21998766	24
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21997701	21997849	25
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21997417	21997486	26
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21995248	21995405	27
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21991012	21991104	28
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21981892	21981994	29
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21971084	21971185	30
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21970121	21970241	31
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21968697	21968827	32
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21967578	21967656	33
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21964983	21965091	34
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21962786	21962889	35
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21960280	21960413	36
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21958932	21958994	37
ABCC9	ENSG00000069431	ENST00000261200	NM_020297	-1	chr12	21950335	21954115	38
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4123781	4124126	1
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4117417	4117627	2
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4110507	4110653	3
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4102374	4102451	4
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4101227	4101278	5
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4101017	4101141	6
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4099199	4099412	7
